PLAYER_NAME,PLAYER_ID,ab3c attempt,ab3lc attempt,ab3rc attempt,paint attempt,lc3 attempt,mrc attempt,mrlc attempt,mrl attempt,mrrc attempt,mrr attempt,ra attempt,rc3 attempt,ab3c pct,ab3lc pct,ab3rc pct,paint pct,lc3 pct,mrc pct,mrlc pct,mrl pct,mrrc pct,mrr pct,ra pct,rc3 pct,total_attempts,Salary,Pos,Ht,Wt,Exp,Birth Date
Maxi Kleber,1628467,65,63,66,29,46,3,1,7,1,4,152,77,0.4,0.2857142857142857,0.4393939393939394,0.3103448275862069,0.41304347826086957,0.3333333333333333,0,0.5714285714285714,1,0.25,0.6710526315789473,0.35064935064935066,514,8000000,PF,6-10,240,2,"January 29, 1992"
Meyers Leonard,203086,42,39,27,32,12,1,4,3,0,3,63,8,0.5476190476190477,0.3076923076923077,0.37037037037037035,0.4375,0.3333333333333333,0,0.5,0,0,0,0.7936507936507936,0.5,234,11286515,C,7-0,260,7,"February 27, 1992"
Mfiondu Kabengele,1629662,5,7,4,3,3,0,0,0,0,2,7,1,0.6,0.2857142857142857,0.25,0,1,0,0,0,0,0,0.7142857142857143,0,32,1977000,C,6-9,250,0,"August 14, 1997"
Michael Carter-Williams,203487,12,24,16,61,16,5,1,5,2,3,108,7,0.3333333333333333,0.4166666666666667,0.125,0.3770491803278688,0.3125,0,0,0.6,0,0.6666666666666666,0.5648148148148148,0.14285714285714285,260,2028594,SG,6-5,190,6,"October 10, 1991"
Michael Kidd-Gilchrist,203077,1,9,3,23,2,0,2,2,1,2,16,5,0,0.2222222222222222,0,0.391304347826087,0.5,0,0,0,0,0.5,0.4375,0.4,66,595122,PF,6-6,232,7,"September 26, 1993"
Mikal Bridges,1628969,24,38,33,58,37,7,4,12,1,10,199,59,0.2916666666666667,0.34210526315789475,0.30303030303030304,0.3103448275862069,0.43243243243243246,0.7142857142857143,0.25,0.3333333333333333,1,0.2,0.7336683417085427,0.4067796610169492,484,4161000,SF,6-6,209,1,"August 30, 1996"
Mike Conley,201144,41,58,94,149,23,12,14,10,14,16,96,35,0.3170731707317073,0.3793103448275862,0.35106382978723405,0.348993288590604,0.5217391304347826,0.4166666666666667,0.42857142857142855,0.6,0.42857142857142855,0.375,0.5729166666666666,0.42857142857142855,567,32511623,PG,6-1,175,12,"October 11, 1987"
Mike Muscala,203488,44,35,39,7,17,2,0,7,0,1,29,8,0.29545454545454547,0.2857142857142857,0.5641025641025641,0.14285714285714285,0.35294117647058826,0.5,0,0.2857142857142857,0,1,0.6206896551724138,0.375,189,2028594,C,6-10,240,6,"July 1, 1991"
Mike Scott,203118,42,64,54,30,22,4,3,8,2,14,73,32,0.38095238095238093,0.359375,0.48148148148148145,0.5,0.36363636363636365,0.75,0.3333333333333333,0.25,0,0.35714285714285715,0.589041095890411,0.21875,350,4767000,PF,6-7,237,7,"July 16, 1988"
Miles Bridges,1628970,53,57,75,137,50,3,4,6,1,26,276,61,0.37735849056603776,0.2982456140350877,0.28,0.29927007299270075,0.4,0.3333333333333333,0.75,0.3333333333333333,1,0.2692307692307692,0.5978260869565217,0.3442622950819672,753,3755400,SF,6-6,225,1,"March 21, 1998"
Mitchell Robinson,1629011,0,0,0,11,0,0,0,1,0,1,328,0,0,0,0,0.36363636363636365,0,0,0,1,0,0,0.7560975609756098,0,341,1559712,C,7-0,240,1,"April 1, 1998"
Miye Oni,1629671,1,5,7,3,4,1,0,0,1,1,7,2,1,0.4,0.42857142857142855,0.3333333333333333,0,0,0,0,1,0,0.42857142857142855,0.5,32,898310,SF,6-5,206,0,"August 4, 1997"
Monte Morris,1628420,26,39,41,132,40,27,17,21,32,33,132,26,0.38461538461538464,0.28205128205128205,0.3902439024390244,0.3560606060606061,0.4,0.48148148148148145,0.5294117647058824,0.38095238095238093,0.59375,0.3939393939393939,0.6515151515151515,0.46153846153846156,566,1588231,PG,6-2,183,2,"June 27, 1995"
Montrezl Harrell,1626149,2,6,3,185,0,10,3,8,2,6,580,0,0,0,0,0.4,0,0.1,0.3333333333333333,0,0,0.3333333333333333,0.6775862068965517,0,812,6000000,C,6-7,240,4,"January 26, 1994"
Moritz Wagner,1629021,25,14,28,28,5,2,0,2,1,2,151,8,0.28,0.5,0.21428571428571427,0.2857142857142857,0.8,0.5,0,0,0,0.5,0.7284768211920529,0.125,266,2063520,C,6-11,245,1,"April 26, 1997"
Moses Brown,1629650,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0.5,0,0,0,0,0,0,0.375,0,10,79568,C,7-2,245,0,"October 13, 1999"
Mychal Mulder,1628539,12,12,11,5,10,2,0,0,0,1,8,6,0.16666666666666666,0.4166666666666667,0,0.6,0.6,1,0,0,0,0,0.625,0.5,67,187782,SF,6-3,184,0,"June 12, 1994"
Myles Turner,1626167,82,67,62,77,18,30,9,38,10,19,154,20,0.3902439024390244,0.3582089552238806,0.27419354838709675,0.5194805194805194,0.2777777777777778,0.3333333333333333,0.2222222222222222,0.42105263157894735,0.5,0.47368421052631576,0.6493506493506493,0.4,587,18000000,C,6-11,250,4,"March 24, 1996"
Nassir Little,1629642,2,21,11,17,12,2,1,1,0,2,69,13,0.5,0.23809523809523808,0.36363636363636365,0.35294117647058826,0.25,0,0,0,0,0.5,0.6376811594202898,0.07692307692307693,151,2105520,PF,6-5,220,0,"February 11, 2000"
Naz Reid,1629675,33,25,24,45,9,0,0,1,0,2,98,6,0.24242424242424243,0.36,0.3333333333333333,0.2222222222222222,0.5555555555555556,0,0,0,0,0,0.5918367346938775,0.3333333333333333,243,898310,C,6-9,264,0,"August 26, 1999"
Nemanja Bjelica,202357,71,117,84,95,25,2,4,13,2,18,199,23,0.39436619718309857,0.4358974358974359,0.34523809523809523,0.5052631578947369,0.52,0.5,0.75,0.5384615384615384,0.5,0.1111111111111111,0.592964824120603,0.5652173913043478,653,6825000,PF,6-10,234,4,"May 9, 1988"
Nerlens Noel,203457,0,0,0,61,1,17,0,8,2,4,174,1,0,0,0,0.4262295081967213,1,0.4117647058823529,0,0.25,0.5,0,0.8448275862068966,0,269,1882867,C,6-11,220,5,"April 10, 1994"
Nickeil Alexander-Walker,1629638,25,36,42,36,12,3,4,4,1,7,78,14,0.36,0.25,0.42857142857142855,0.3055555555555556,0.4166666666666667,0.3333333333333333,0.25,0,0,0.42857142857142855,0.46153846153846156,0.35714285714285715,266,2964840,SG,6-6,205,0,"September 2, 1998"
Nicolas Batum,201587,8,5,17,2,8,4,2,2,2,2,18,11,0.25,0.4,0.23529411764705882,1,0.375,0.25,0,0,0,0,0.6111111111111112,0.2727272727272727,81,25565217,SF,6-8,230,11,"December 14, 1988"
Nicolo Melli,1629740,37,70,46,37,26,2,4,8,4,8,54,25,0.2702702702702703,0.38571428571428573,0.3695652173913043,0.4594594594594595,0.23076923076923078,0,0.5,0.5,0.5,0.5,0.7037037037037037,0.36,323,4102564,C,6-9,236,0,"January 26, 1991"
Nigel Williams-Goss,1628430,2,0,3,3,0,1,0,0,0,1,4,2,0.5,0,0,0,0,0,0,0,0,1,0.5,0.5,16,1500000,PG,6-2,190,0,"September 16, 1994"
Nikola Jokic,203999,112,72,57,278,6,52,14,75,32,55,309,5,0.30357142857142855,0.3333333333333333,0.2807017543859649,0.6007194244604317,0.6666666666666666,0.3269230769230769,0.5714285714285714,0.56,0.40625,0.43636363636363634,0.6925566343042071,0.4,1071,27504630,C,6-11,284,4,"February 19, 1995"
Nikola Vucevic,202696,126,106,46,271,5,31,24,50,23,47,298,6,0.3412698412698413,0.33962264150943394,0.2608695652173913,0.4797047970479705,0.6,0.3870967741935484,0.3333333333333333,0.44,0.43478260869565216,0.44680851063829785,0.6442953020134228,0.6666666666666666,1033,28000000,C,6-10,260,8,"October 24, 1990"
Noah Vonleh,203943,5,6,1,20,2,0,1,0,0,1,55,1,0.2,0,1,0.45,0,0,0,0,0,1,0.7090909090909091,1,92,2000000,C,6-10,257,5,"August 24, 1995"
Norman Powell,1626181,49,66,63,62,58,11,7,12,3,10,221,33,0.40816326530612246,0.4090909090909091,0.36507936507936506,0.41935483870967744,0.4482758620689655,0.36363636363636365,0.2857142857142857,0.4166666666666667,0.6666666666666666,0.4,0.6515837104072398,0.3939393939393939,598,10116576,SG,6-3,215,4,"May 25, 1993"
Norvel Pelle,203658,0,0,0,6,1,0,0,0,0,0,41,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0.5609756097560976,0,48,350189,C,6-10,231,0,"February 3, 1993"
OG Anunoby,1628384,19,48,39,37,62,4,2,3,0,6,286,60,0.3684210526315789,0.3541666666666667,0.41025641025641024,0.2972972972972973,0.3870967741935484,0.75,0,0.3333333333333333,0,0.16666666666666666,0.6328671328671329,0.4166666666666667,566,2281800,SF,6-7,232,2,"July 17, 1997"
Omari Spellman,1629016,23,43,24,33,14,2,9,15,11,19,96,6,0.34782608695652173,0.37209302325581395,0.3333333333333333,0.36363636363636365,0.5714285714285714,0.5,0.3333333333333333,0.3333333333333333,0.18181818181818182,0.47368421052631576,0.5416666666666666,0.5,295,1897800,C,6-8,245,1,"July 21, 1997"
Oshae Brissett,1629052,1,3,2,3,4,0,0,0,0,2,16,5,0,0.3333333333333333,0,0,0.25,0,0,0,0,0,0.625,0.2,36,129568,SF,6-7,210,0,"June 20, 1998"
Pascal Siakam,1627783,71,107,101,209,45,25,19,48,31,30,377,41,0.30985915492957744,0.3644859813084112,0.37623762376237624,0.37799043062200954,0.3333333333333333,0.44,0.21052631578947367,0.3541666666666667,0.25806451612903225,0.26666666666666666,0.6419098143236074,0.4146341463414634,1104,2351838,PF,6-9,230,3,"April 2, 1994"
Pat Connaughton,1626192,47,55,44,15,5,3,0,2,1,4,110,15,0.3191489361702128,0.36363636363636365,0.3181818181818182,0.3333333333333333,0.2,0,0,0,0,0.25,0.6909090909090909,0.3333333333333333,301,1723050,SG,6-5,209,4,"January 6, 1993"
Patrick Beverley,201976,24,56,57,53,31,2,1,3,1,4,72,37,0.25,0.42857142857142855,0.3684210526315789,0.4339622641509434,0.45161290322580644,0.5,0,0.3333333333333333,0,0.25,0.5833333333333334,0.3783783783783784,341,12345680,PG,6-1,180,7,"July 12, 1988"
Patrick McCaw,1627775,3,16,15,16,15,0,3,7,0,8,58,21,0.3333333333333333,0.3125,0.3333333333333333,0.3125,0.26666666666666666,0,0,0.2857142857142857,0,0.625,0.5517241379310345,0.38095238095238093,162,4000000,SF,6-7,181,3,"October 25, 1995"
Patrick Patterson,202335,19,34,44,16,27,4,1,2,3,4,31,47,0.47368421052631576,0.29411764705882354,0.38636363636363635,0.4375,0.5185185185185185,0.25,0,0,0.3333333333333333,0.25,0.5806451612903226,0.3617021276595745,233,2331593,PF,6-8,235,9,"March 14, 1989"
Paul George,202331,92,104,110,95,34,32,17,34,38,43,142,39,0.42391304347826086,0.3173076923076923,0.4090909090909091,0.4105263157894737,0.5588235294117647,0.375,0.29411764705882354,0.35294117647058826,0.39473684210526316,0.3953488372093023,0.6056338028169014,0.5384615384615384,782,33005556,SF,6-8,220,9,"May 2, 1990"
Paul Millsap,200794,27,24,37,89,12,2,2,20,4,27,170,24,0.48148148148148145,0.5416666666666666,0.32432432432432434,0.34831460674157305,0.4166666666666667,0.5,0,0.45,0,0.37037037037037035,0.6235294117647059,0.4583333333333333,438,30350000,PF,6-7,257,13,"February 10, 1985"
Paul Watson,1628778,3,2,6,5,1,0,0,0,1,0,8,0,0.6666666666666666,0.5,0.16666666666666666,0,0,0,0,0,0,0,0.75,0,26,79568,SF,6-6,210,0,"December 30, 1994"
Quinn Cook,1626188,14,18,31,33,14,12,12,8,12,6,46,8,0.5,0.2777777777777778,0.25806451612903225,0.3333333333333333,0.6428571428571429,0.4166666666666667,0.5,0.75,0.3333333333333333,0.3333333333333333,0.5652173913043478,0.25,214,3000000,PG,6-1,180,3,"March 23, 1993"
Quinndary Weatherspoon,1629683,0,0,3,3,0,1,1,0,0,0,7,1,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0.42857142857142855,0,17,79568,SG,6-3,205,0,"September 10, 1996"
Rajon Rondo,200765,20,51,28,45,12,10,9,10,5,1,123,14,0.35,0.35294117647058826,0.25,0.3111111111111111,0.25,0.4,0.4444444444444444,0.3,0.4,0,0.5609756097560976,0.42857142857142855,328,2564753,PG,6-1,180,13,"February 22, 1986"
Raul Neto,203526,18,31,24,36,9,5,1,6,3,3,80,4,0.3333333333333333,0.4838709677419355,0.2916666666666667,0.3055555555555556,0.4444444444444444,0.6,1,0.5,0.3333333333333333,0,0.6,0.5,222,1737145,PG,6-1,180,4,"May 19, 1992"
Rayjon Tucker,1629730,2,7,7,11,1,1,0,0,1,3,10,0,0,0.14285714285714285,0.2857142857142857,0.6363636363636364,0,0,0,0,1,0.6666666666666666,0.7,0,43,578573,SG,6-3,209,0,"September 24, 1997"
Reggie Bullock,203493,15,28,35,18,16,23,11,3,12,7,39,17,0.3333333333333333,0.25,0.45714285714285713,0.2777777777777778,0.25,0.5652173913043478,0.2727272727272727,0,0.4166666666666667,0.2857142857142857,0.6410256410256411,0.29411764705882354,224,4000000,SG,6-6,205,6,"March 16, 1991"
Reggie Jackson,202704,27,53,36,71,13,6,8,15,2,6,73,15,0.2962962962962963,0.33962264150943394,0.5,0.36619718309859156,0.5384615384615384,0.6666666666666666,0.5,0.26666666666666666,0,0,0.5342465753424658,0.4,326,512721,SG,6-2,208,8,"April 16, 1990"
Richaun Holmes,1626158,0,0,0,106,0,9,3,4,2,7,213,0,0,0,0,0.5188679245283019,0,0.4444444444444444,0,0.75,0.5,0.5714285714285714,0.7323943661971831,0,344,4767000,C,6-10,235,4,"October 15, 1993"
Ricky Rubio,201937,28,81,47,101,41,29,44,72,27,18,186,18,0.35714285714285715,0.345679012345679,0.3404255319148936,0.31683168316831684,0.4634146341463415,0.4482758620689655,0.3409090909090909,0.4444444444444444,0.4074074074074074,0.5,0.5268817204301075,0.2222222222222222,692,16200000,PG,6-2,190,8,"October 21, 1990"
RJ Barrett,1629628,35,44,51,123,41,25,8,15,16,21,322,25,0.2857142857142857,0.29545454545454547,0.3137254901960784,0.2764227642276423,0.36585365853658536,0.24,0.25,0.3333333333333333,0.3125,0.23809523809523808,0.5341614906832298,0.36,727,7839960,SG,6-6,214,0,"June 14, 2000"
Robert Covington,203496,125,136,146,43,31,3,6,5,1,8,177,38,0.344,0.27941176470588236,0.3767123287671233,0.4883720930232558,0.2903225806451613,0.6666666666666666,0.5,0.4,1,0.25,0.6384180790960452,0.42105263157894735,723,11301219,C,6-7,209,6,"December 14, 1990"
Robin Lopez,201577,11,26,12,95,24,0,1,1,1,7,89,32,0.36363636363636365,0.4230769230769231,0,0.5052631578947369,0.3333333333333333,0,1,1,1,0.5714285714285714,0.6404494382022472,0.375,299,4767000,C,7-0,281,11,"April 1, 1988"
Rodions Kurucs,1629066,17,30,27,16,11,1,0,0,0,2,68,5,0.35294117647058826,0.36666666666666664,0.3333333333333333,0.0625,0.5454545454545454,0,0,0,0,0,0.6617647058823529,0.2,177,1699236,PF,6-9,228,1,"February 5, 1998"
Rodney Hood,203918,7,19,16,42,13,7,2,10,5,15,20,16,0.42857142857142855,0.47368421052631576,0.4375,0.38095238095238093,0.5384615384615384,0.5714285714285714,0.5,0.4,0.6,0.5333333333333333,0.8,0.5625,172,5718000,SF,6-8,208,5,"October 20, 1992"
Rodney McGruder,203585,6,22,13,46,19,0,0,1,0,4,41,29,0.3333333333333333,0.3181818181818182,0.38461538461538464,0.45652173913043476,0.21052631578947367,0,0,0,0,0.25,0.6341463414634146,0.20689655172413793,181,4807693,SG,6-4,205,3,"July 29, 1991"
Romeo Langford,1629641,1,5,6,15,9,1,1,0,0,2,34,5,0,0.2,0.16666666666666666,0.26666666666666666,0.2222222222222222,1,0,0,0,0.5,0.5,0.2,80,3458400,SG,6-4,216,0,"October 25, 1999"
Rondae Hollis-Jefferson,1626178,3,2,3,42,4,1,1,10,2,11,240,9,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0,0,1,0.1,0,0.6363636363636364,0.5375,0,329,2500000,PF,6-6,217,4,"January 3, 1995"
Royce O'Neale,1626220,18,78,59,20,42,2,1,2,1,4,91,43,0.3888888888888889,0.34615384615384615,0.3728813559322034,0.4,0.35714285714285715,0,1,0,1,0.25,0.6043956043956044,0.4883720930232558,365,1618520,SF,6-4,226,2,"June 5, 1993"
Rudy Gay,200752,36,55,66,112,28,32,15,48,19,41,109,34,0.2777777777777778,0.32727272727272727,0.4090909090909091,0.4017857142857143,0.2857142857142857,0.5625,0.4666666666666667,0.4583333333333333,0.3684210526315789,0.4634146341463415,0.6788990825688074,0.3235294117647059,596,14500000,PF,6-8,250,13,"August 17, 1986"
Rudy Gobert,203497,0,0,0,53,0,0,0,2,0,0,502,0,0,0,0,0.3018867924528302,0,0,0,0,0,0,0.7370517928286853,0,557,25258427,C,7-1,258,6,"June 26, 1992"
Rui Hachimura,1629060,7,31,21,98,12,37,26,23,16,35,224,12,0.2857142857142857,0.25806451612903225,0.3333333333333333,0.3163265306122449,0.3333333333333333,0.4594594594594595,0.5,0.34782608695652173,0.375,0.3142857142857143,0.6383928571428571,0.3333333333333333,545,4469160,PF,6-8,230,0,"February 8, 1998"
Russell Westbrook,201566,24,74,69,172,30,58,55,83,51,50,599,15,0.20833333333333334,0.20270270270270271,0.34782608695652173,0.37209302325581395,0.2,0.39655172413793105,0.38181818181818183,0.42168674698795183,0.37254901960784315,0.46,0.6076794657762938,0.26666666666666666,1281,38506482,PG,6-3,200,11,"November 12, 1988"
Ryan Arcidiacono,1627853,17,45,34,32,21,2,1,6,1,3,37,21,0.11764705882352941,0.4222222222222222,0.4117647058823529,0.28125,0.42857142857142855,1,0,0.5,0,0.3333333333333333,0.5675675675675675,0.47619047619047616,220,3000000,PG,6-3,195,2,"March 26, 1994"
Ryan Broekhoff,1629151,7,16,12,3,9,0,0,0,0,1,4,7,0.2857142857142857,0.3125,0.5833333333333334,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0.25,0.42857142857142855,59,1416852,SF,6-6,215,1,"August 23, 1990"
Sekou Doumbouya,1629635,5,23,33,31,22,2,3,2,1,3,96,15,0.6,0.08695652173913043,0.36363636363636365,0.25806451612903225,0.22727272727272727,0,0.6666666666666666,0,0,0.3333333333333333,0.5520833333333334,0.4,236,3285120,PF,6-8,230,0,"December 23, 2000"
Semi Ojeleye,1628400,13,26,32,19,24,0,0,9,2,3,36,32,0.3076923076923077,0.3076923076923077,0.34375,0.42105263157894735,0.5416666666666666,0,0,0.4444444444444444,1,0,0.5,0.375,196,1618520,PF,6-6,240,2,"December 5, 1994"
Serge Ibaka,201586,55,53,54,174,9,31,20,28,28,19,188,11,0.4,0.41509433962264153,0.3888888888888889,0.46551724137931033,0.3333333333333333,0.3225806451612903,0.45,0.39285714285714285,0.42857142857142855,0.631578947368421,0.7340425531914894,0.18181818181818182,670,23271604,C,6-10,235,10,"September 18, 1989"
Seth Curry,203552,48,103,104,85,26,13,16,19,23,37,62,37,0.3333333333333333,0.4563106796116505,0.5096153846153846,0.4588235294117647,0.4230769230769231,0.6153846153846154,0.5625,0.3684210526315789,0.5217391304347826,0.6216216216216216,0.6612903225806451,0.4864864864864865,574,7461380,SG,6-2,185,5,"August 23, 1990"
Shabazz Napier,203894,54,110,49,49,19,22,13,7,10,5,110,8,0.3148148148148148,0.34545454545454546,0.3469387755102041,0.24489795918367346,0.15789473684210525,0.45454545454545453,0.38461538461538464,0.2857142857142857,0.7,0.4,0.6727272727272727,0.125,456,1845301,PG,6-0,175,5,"July 14, 1991"
Shai Gilgeous-Alexander,1628983,41,93,83,261,22,35,27,38,17,21,365,12,0.43902439024390244,0.3333333333333333,0.2891566265060241,0.44061302681992337,0.36363636363636365,0.5714285714285714,0.37037037037037035,0.47368421052631576,0.5294117647058824,0.42857142857142855,0.5753424657534246,0.5,1015,3952920,SG,6-6,180,1,"July 12, 1998"
Shake Milton,1629003,21,43,41,38,19,9,2,11,2,2,78,11,0.42857142857142855,0.4186046511627907,0.43902439024390244,0.39473684210526316,0.42105263157894735,0.3333333333333333,1,0.36363636363636365,0,0,0.6666666666666666,0.45454545454545453,277,1445697,SG,6-5,205,1,"September 26, 1996"
Shaquille Harrison,1627885,2,10,10,27,11,2,2,2,0,0,91,6,0,0.5,0.4,0.37037037037037035,0.36363636363636365,0,0.5,1,0,0,0.5384615384615384,0.3333333333333333,165,1620564,SG,6-7,190,2,"October 6, 1993"
Sindarius Thornwell,1628414,1,1,0,2,1,0,0,0,0,0,5,0,1,0,0,0.5,1,0,0,0,0,0,0.6,0,11,183115,SF,6-4,215,2,"November 15, 1994"
Skal Labissiere,1627746,8,1,2,41,0,14,2,5,3,5,64,2,0.375,0,0,0.5121951219512195,0,0.42857142857142855,0.5,1,0.6666666666666666,0.6,0.625,0,147,2338846,C,6-10,235,3,"March 18, 1996"
Solomon Hill,203524,25,71,26,36,27,5,3,9,1,5,48,22,0.36,0.36619718309859156,0.2692307692307692,0.4166666666666667,0.4074074074074074,0.4,0.6666666666666666,0.4444444444444444,1,0.2,0.4583333333333333,0.45454545454545453,278,13290395,PF,6-6,226,6,"March 18, 1991"
Spencer Dinwiddie,203915,92,126,116,174,17,12,6,23,10,26,371,43,0.29347826086956524,0.30952380952380953,0.33620689655172414,0.3160919540229885,0.35294117647058826,0.25,0.3333333333333333,0.2608695652173913,0.4,0.3076923076923077,0.601078167115903,0.27906976744186046,1021,10605600,PG,6-5,215,5,"April 6, 1993"
Stanley Johnson,1626169,6,3,6,8,1,3,0,2,0,1,21,7,0.5,0.6666666666666666,0.3333333333333333,0.25,0,0,0,0.5,0,0,0.5714285714285714,0,59,3623000,PF,6-6,242,4,"May 29, 1996"
Stephen Curry,201939,13,13,17,5,3,2,3,2,3,0,18,3,0.23076923076923078,0.23076923076923078,0.23529411764705882,0.6,0.3333333333333333,1,0.6666666666666666,0.5,0.3333333333333333,0,0.6666666666666666,0.3333333333333333,82,40231758,PG,6-2,185,10,"March 14, 1988"
Sterling Brown,1628425,10,37,40,28,29,5,5,3,5,6,68,19,0.3,0.32432432432432434,0.225,0.32142857142857145,0.4482758620689655,0.4,0,0.3333333333333333,0.2,0.3333333333333333,0.5294117647058824,0.3684210526315789,256,1618520,SF,6-5,219,2,"February 10, 1995"
Steven Adams,203500,0,1,0,179,0,0,0,5,1,8,282,1,0,0,0,0.4581005586592179,0,0,0,0,1,0.25,0.6985815602836879,0,478,25842697,C,6-11,265,6,"July 20, 1993"
Tacko Fall,1629605,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0.8181818181818182,0,14,79568,C,7-5,311,0,"December 10, 1995"
Taj Gibson,201959,2,3,1,35,5,26,8,12,11,7,173,3,0,0.6666666666666666,0,0.4857142857142857,0.2,0.5,0.25,0.25,0.36363636363636365,0.5714285714285714,0.6936416184971098,0.3333333333333333,286,9000000,C,6-9,232,10,"June 24, 1985"
Talen Horton-Tucker,1629659,4,3,1,3,3,0,0,1,0,1,12,2,0,0.3333333333333333,1,0,0.6666666666666666,0,0,0,0,1,0.75,0,30,898310,SG,6-4,234,0,"November 25, 2000"
Tariq Owens,1629745,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0.5,0,5,79568,PF,6-10,205,0,"June 30, 1995"
Taurean Prince,1627752,74,110,104,83,77,13,9,22,7,18,158,60,0.3918918918918919,0.3090909090909091,0.3557692307692308,0.3614457831325301,0.2597402597402597,0.5384615384615384,0.2222222222222222,0.2727272727272727,0.2857142857142857,0.3333333333333333,0.5126582278481012,0.4,739,3481985,PF,6-7,218,3,"March 22, 1994"
Terance Mann,1629611,1,3,3,21,4,0,0,1,2,3,32,9,1,0.6666666666666666,0,0.38095238095238093,0,0,0,0,0,0,0.6875,0.4444444444444444,79,1000000,SF,6-5,215,0,"October 18, 1996"
Terence Davis,1629056,46,73,62,31,31,5,4,7,1,1,146,28,0.32608695652173914,0.3561643835616438,0.3870967741935484,0.22580645161290322,0.3548387096774194,0,0.25,0,0,1,0.6575342465753424,0.6428571428571429,436,898310,SG,6-4,201,0,"May 16, 1997"
Terrance Ferguson,1628390,17,28,49,6,45,7,1,1,2,3,32,29,0.35294117647058826,0.32142857142857145,0.22448979591836735,0,0.24444444444444444,0.8571428571428571,0,0,0.5,0.3333333333333333,0.65625,0.41379310344827586,220,2475840,SF,6-6,190,2,"May 17, 1998"
Terrence Ross,203082,117,150,182,79,36,55,17,27,55,22,89,12,0.3418803418803419,0.34,0.35714285714285715,0.4430379746835443,0.4166666666666667,0.509090909090909,0.17647058823529413,0.37037037037037035,0.43636363636363634,0.22727272727272727,0.6741573033707865,0.4166666666666667,846,12500000,SG,6-6,206,7,"February 5, 1991"
Terry Rozier,1626179,75,136,125,167,54,35,17,20,15,21,243,33,0.26666666666666666,0.4264705882352941,0.456,0.3532934131736527,0.42592592592592593,0.34285714285714286,0.4117647058823529,0.4,0.4666666666666667,0.38095238095238093,0.51440329218107,0.42424242424242425,941,19894737,PG,6-1,190,4,"March 17, 1994"
Thabo Sefolosha,200757,4,12,14,8,13,1,1,1,1,1,24,11,0.25,0.08333333333333333,0.21428571428571427,0.125,0.38461538461538464,0,0,0,0,1,0.8333333333333334,0.45454545454545453,91,2564753,PF,6-6,215,13,"May 2, 1984"
Thaddeus Young,201152,24,63,38,124,67,4,4,13,2,5,227,28,0.4166666666666667,0.30158730158730157,0.39473684210526316,0.4112903225806452,0.43283582089552236,0.25,0.25,0.3076923076923077,1,0.2,0.5726872246696035,0.21428571428571427,601,12900000,PF,6-8,235,12,"June 21, 1988"
Thanasis Antetokounmpo,203648,0,0,3,4,3,0,0,0,0,1,33,2,0,0,0,0.5,0,0,0,0,0,0,0.6666666666666666,0,48,1445697,SF,6-6,219,1,"July 18, 1992"
Theo Pinson,1629033,26,21,25,11,3,2,0,1,1,2,58,2,0.15384615384615385,0.2857142857142857,0.16,0.18181818181818182,0,0.5,0,0,1,0,0.4482758620689655,0.5,155,1445697,SG,6-5,212,1,"November 5, 1995"
Thomas Bryant,1628418,33,18,30,42,5,22,15,19,14,24,191,5,0.48484848484848486,0.3888888888888889,0.3333333333333333,0.4523809523809524,0.4,0.3181818181818182,0.4666666666666667,0.5263157894736842,0.5714285714285714,0.4166666666666667,0.7591623036649214,0.4,418,8000000,C,6-10,248,2,"July 31, 1997"
Thon Maker,1627748,2,12,19,34,15,1,4,7,3,5,75,15,0.5,0.25,0.42105263157894735,0.38235294117647056,0.3333333333333333,1,0.5,0.42857142857142855,0.3333333333333333,0.2,0.6666666666666666,0.3333333333333333,193,3569643,C,7-0,221,3,"February 25, 1997"
Tobias Harris,202699,78,109,100,273,36,44,40,70,32,39,318,34,0.3717948717948718,0.3761467889908257,0.3,0.5238095238095238,0.5,0.36363636363636365,0.375,0.2857142857142857,0.375,0.38461538461538464,0.6320754716981132,0.38235294117647056,1173,32742000,PF,6-8,226,8,"July 15, 1992"
Tomas Satoransky,203107,35,56,48,124,35,9,4,8,8,15,184,25,0.3142857142857143,0.3392857142857143,0.22916666666666666,0.43548387096774194,0.4,0.5555555555555556,0.25,0.25,0.25,0.3333333333333333,0.5652173913043478,0.36,551,10000000,SG,6-7,210,3,"October 30, 1991"
Tony Bradley,1628396,3,0,0,30,0,0,0,0,1,0,155,0,1,0,0,0.4666666666666667,0,0,0,0,0,0,0.7032258064516129,0,189,1962360,C,6-10,248,2,"January 8, 1998"
Tony Snell,203503,37,63,54,46,43,2,1,16,3,11,50,55,0.2972972972972973,0.4603174603174603,0.37037037037037035,0.43478260869565216,0.4418604651162791,0.5,0,0.375,0.3333333333333333,0.5454545454545454,0.68,0.41818181818181815,382,11392857,SF,6-6,213,6,"November 10, 1991"
