PLAYER_NAME,PLAYER_ID,ab3c attempt,ab3lc attempt,ab3rc attempt,paint attempt,lc3 attempt,mrc attempt,mrlc attempt,mrl attempt,mrrc attempt,mrr attempt,ra attempt,rc3 attempt,ab3c pct,ab3lc pct,ab3rc pct,paint pct,lc3 pct,mrc pct,mrlc pct,mrl pct,mrrc pct,mrr pct,ra pct,rc3 pct,total_attempts,Salary,Pos,Ht,Wt,Exp,Birth Date
Lorenzo Brown,203485,5,7,5,10,6,4,0,2,0,1,26,3,0.2,0.14285714285714285,0.2,0.4,0.3333333333333333,0.5,0,0.5,0,0,0.38461538461538464,0.3333333333333333,71,800000,PG,6-5,189,4,"August 26, 1990"
Luc Mbah a Moute,201601,0,0,3,1,0,0,1,0,0,0,10,3,0,0,0.6666666666666666,1,0,0,1,0,0,0,0.4,0,18,4320500,PF,6-8,230,10,"September 9, 1986"
Luka Doncic,1629029,141,199,125,240,20,19,17,43,15,39,300,13,0.3120567375886525,0.3417085427135678,0.304,0.42083333333333334,0.5,0.42105263157894735,0.47058823529411764,0.27906976744186046,0.4,0.4358974358974359,0.62,0.5384615384615384,1186,6569040,SG,6-7,230,0,"February 28, 1999"
Luke Kennard,1628379,44,92,78,66,25,36,18,17,30,22,62,28,0.36363636363636365,0.3804347826086957,0.3974358974358974,0.4393939393939394,0.48,0.4722222222222222,0.5,0.35294117647058826,0.4,0.4090909090909091,0.6451612903225806,0.42857142857142855,520,3275280,SG,6-5,206,1,"June 24, 1996"
Luke Kornet,1628436,51,55,59,21,14,3,1,11,2,11,42,13,0.29411764705882354,0.38181818181818183,0.3559322033898305,0.2857142857142857,0.5,0,1,0.2727272727272727,0,0.2727272727272727,0.5714285714285714,0.46153846153846156,283,1619260,PF,7-2,250,1,"July 15, 1995"
Luol Deng,2736,1,7,15,10,9,1,2,4,3,8,46,11,0,0.2857142857142857,0.2,0.5,0.2222222222222222,0,0,0.5,0.6666666666666666,0.375,0.717391304347826,0.6363636363636364,118,16747954,SF,6-9,237,14,"April 16, 1985"
Malachi Richardson,1627781,0,8,5,1,10,0,0,0,1,0,2,2,0,0.25,0.4,0,0.4,0,0,0,0,0,0.5,0,29,1569360,SG,6-6,205,2,"January 5, 1996"
Malcolm Brogdon,1627763,49,72,75,70,24,16,7,6,4,4,397,24,0.3673469387755102,0.5,0.3466666666666667,0.2714285714285714,0.4166666666666667,0.5,0.2857142857142857,0.6666666666666666,0,0.25,0.6045340050377834,0.5833333333333334,748,1544951,SG,6-5,229,2,"December 11, 1992"
Malcolm Miller,1626259,3,3,7,1,5,0,0,0,0,1,3,3,0,0.6666666666666666,0.42857142857142855,0,0.6,0,0,0,0,1,0,0.6666666666666666,26,457418,SF,6-7,210,1,"March 6, 1993"
Malik Beasley,1627736,85,135,96,75,55,24,10,20,13,20,175,28,0.4470588235294118,0.34814814814814815,0.40625,0.4533333333333333,0.38181818181818183,0.4583333333333333,0.4,0.3,0.46153846153846156,0.55,0.6628571428571428,0.5714285714285714,737,1773840,SG,6-4,187,2,"November 26, 1996"
Malik Monk,1628370,59,98,96,55,34,19,13,11,13,19,126,37,0.3389830508474576,0.32653061224489793,0.375,0.2545454545454545,0.20588235294117646,0.3684210526315789,0.38461538461538464,0.36363636363636365,0.46153846153846156,0.2631578947368421,0.6111111111111112,0.3783783783783784,586,3447480,SG,6-3,200,1,"February 4, 1998"
Marc Gasol,201188,130,100,37,239,4,42,39,70,19,26,161,3,0.36923076923076925,0.4,0.24324324324324326,0.40585774058577406,0.5,0.47619047619047616,0.48717948717948717,0.45714285714285713,0.42105263157894735,0.5,0.6335403726708074,0,870,24119025,C,6-11,255,10,"January 29, 1985"
Marcin Gortat,101162,0,0,0,63,0,3,0,9,0,4,107,0,0,0,0,0.4126984126984127,0,0.3333333333333333,0,0.3333333333333333,0,0.5,0.6261682242990654,0,186,13565218,C,6-11,240,11,"February 17, 1984"
Marco Belinelli,201158,84,106,130,58,34,38,21,28,30,37,83,37,0.39285714285714285,0.3867924528301887,0.34615384615384615,0.4827586206896552,0.4117647058823529,0.5263157894736842,0.38095238095238093,0.32142857142857145,0.4666666666666667,0.32432432432432434,0.5662650602409639,0.3783783783783784,690,6153846,SG,6-5,220,11,"March 25, 1986"
Marcus Derrickson,1629094,6,4,5,2,1,3,1,1,1,2,3,4,0.5,0.5,0.6,0,1,0.3333333333333333,1,1,0,0.5,0.6666666666666666,0.25,33,77250,PF,6-7,249,0,"February 1, 1996"
Marcus Smart,203935,50,99,104,68,46,11,9,5,10,6,112,47,0.4,0.3434343434343434,0.3557692307692308,0.38235294117647056,0.41304347826086957,0.36363636363636365,0.2222222222222222,0.2,0.5,0.5,0.6428571428571429,0.3404255319148936,567,11160716,SG,6-3,220,4,"March 6, 1994"
Mario Hezonja,1626209,29,48,47,68,17,24,10,9,13,15,173,10,0.27586206896551724,0.375,0.2765957446808511,0.35294117647058826,0.11764705882352941,0.5416666666666666,0.1,0.6666666666666666,0.3076923076923077,0.4,0.5491329479768786,0.1,464,6500000,SF,6-8,220,3,"February 25, 1995"
Markelle Fultz,1628365,0,4,2,40,4,12,7,7,6,9,60,2,0,0.25,0.5,0.375,0.25,0.5,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.1111111111111111,0.6,0.5,155,8339880,SG,6-3,209,1,"May 29, 1998"
Markieff Morris,202693,46,51,50,80,26,7,2,27,4,42,119,29,0.30434782608695654,0.4117647058823529,0.34,0.3875,0.3076923076923077,0.42857142857142855,0.5,0.4444444444444444,0,0.40476190476190477,0.6050420168067226,0.27586206896551724,484,9173294,PF,6-9,245,7,"September 2, 1989"
Marquese Chriss,1627737,11,14,21,22,14,1,0,1,1,1,82,12,0.09090909090909091,0.14285714285714285,0.2857142857142857,0.3181818181818182,0.42857142857142855,0,0,0,0,1,0.524390243902439,0.08333333333333333,180,3206160,PF,6-9,240,2,"July 2, 1997"
MarShon Brooks,202705,5,24,19,42,4,6,4,6,6,8,43,2,0.2,0.20833333333333334,0.3684210526315789,0.40476190476190477,0.25,0.16666666666666666,0.5,0.3333333333333333,0,0.75,0.7674418604651163,0.5,169,1656092,SG,6-5,200,4,"January 26, 1989"
Marvin Williams,101107,47,122,85,113,86,3,3,11,4,13,123,41,0.3404255319148936,0.3360655737704918,0.36470588235294116,0.4247787610619469,0.4186046511627907,0.3333333333333333,0.3333333333333333,0.36363636363636365,0.25,0.5384615384615384,0.5934959349593496,0.3902439024390244,652,14087500,PF,6-8,237,13,"June 19, 1986"
Mason Plumlee,203486,3,0,3,108,0,7,7,8,1,3,298,1,0.3333333333333333,0,0.3333333333333333,0.37962962962962965,0,0.14285714285714285,0.14285714285714285,0.375,1,0.3333333333333333,0.7114093959731543,0,442,12917808,C,6-11,254,5,"March 5, 1990"
Matthew Dellavedova,203521,39,31,48,60,5,2,2,5,3,6,34,3,0.3076923076923077,0.2903225806451613,0.4583333333333333,0.45,0.2,0,0.5,0.6,0.3333333333333333,0.5,0.5588235294117647,0,242,9607500,PG,6-3,200,5,"September 8, 1990"
Maxi Kleber,1628467,33,48,66,34,38,3,2,10,2,13,104,33,0.3939393939393939,0.2916666666666667,0.42424242424242425,0.5,0.42105263157894735,0.3333333333333333,0,0.6,0.5,0.3076923076923077,0.6634615384615384,0.18181818181818182,386,1378242,PF,6-10,240,1,"January 29, 1992"
Meyers Leonard,203086,38,25,32,27,9,7,3,4,2,3,85,6,0.2894736842105263,0.64,0.5,0.4444444444444444,0.5555555555555556,0.2857142857142857,0.3333333333333333,0.5,0.5,0.3333333333333333,0.7411764705882353,0.3333333333333333,242,10595506,C,7-0,260,6,"February 27, 1992"
Michael Beasley,201563,2,2,5,46,2,4,0,3,2,9,72,6,0,0,0.2,0.34782608695652173,0.5,0.5,0,0.6666666666666666,0,0.2222222222222222,0.6944444444444444,0.16666666666666666,153,3500000,PF,6-9,235,10,"January 9, 1989"
Michael Carter-Williams,203487,9,9,7,35,5,1,1,1,0,0,47,8,0.1111111111111111,0.2222222222222222,0.2857142857142857,0.37142857142857144,0.6,0,0,0,0,0,0.48936170212765956,0.25,123,1468082,PG,6-5,190,5,"October 10, 1991"
Michael Kidd-Gilchrist,203077,3,8,3,69,12,9,6,14,3,21,164,17,0,0.375,0,0.34782608695652173,0.4166666666666667,0.4444444444444444,0.5,0.5,0.3333333333333333,0.38095238095238093,0.5792682926829268,0.47058823529411764,332,13000000,PF,6-6,232,6,"September 26, 1993"
Mikal Bridges,1628969,34,91,46,48,58,4,7,10,1,8,174,81,0.38235294117647056,0.34065934065934067,0.3695652173913043,0.3333333333333333,0.39655172413793105,0.5,0.14285714285714285,0.3,0,0.5,0.6379310344827587,0.25925925925925924,563,3557400,SF,6-6,209,0,"August 30, 1996"
Mike Conley,201144,95,114,159,248,25,51,43,23,37,43,249,30,0.35789473684210527,0.3684210526315789,0.33962264150943394,0.4475806451612903,0.44,0.43137254901960786,0.37209302325581395,0.43478260869565216,0.4594594594594595,0.5116279069767442,0.5502008032128514,0.4666666666666667,1120,30521115,PG,6-1,175,11,"October 11, 1987"
Mike Muscala,203488,58,85,58,18,26,4,3,11,1,10,58,28,0.3620689655172414,0.35294117647058826,0.3793103448275862,0.3333333333333333,0.4230769230769231,0.25,0.6666666666666666,0.45454545454545453,1,0.6,0.603448275862069,0.17857142857142858,361,5000000,PF,6-10,240,5,"July 1, 1991"
Mike Scott,203118,51,70,58,60,36,11,7,9,8,12,62,33,0.4117647058823529,0.37142857142857144,0.39655172413793105,0.3,0.4722222222222222,0.5454545454545454,0.14285714285714285,0.5555555555555556,0.25,0.4166666666666667,0.5,0.3939393939393939,420,4320500,PF,6-7,237,6,"July 16, 1988"
Miles Bridges,1628970,30,40,43,52,35,7,5,4,4,12,228,43,0.23333333333333334,0.325,0.3488372093023256,0.34615384615384615,0.37142857142857144,0.14285714285714285,0.2,0.25,0.25,0.3333333333333333,0.6403508771929824,0.3953488372093023,511,3206640,SF,6-6,225,0,"March 21, 1998"
Miles Plumlee,203101,0,0,0,11,0,0,0,2,0,0,35,0,0,0,0,0.6363636363636364,0,0,0,0,0,0,0.7142857142857143,0,48,12400000,C,6-11,249,6,"September 1, 1988"
Milos Teodosic,1628462,6,9,7,4,2,2,3,0,0,0,4,2,0.5,0.3333333333333333,0.2857142857142857,0.25,0.5,1,0.3333333333333333,0,0,0,0.75,0.5,40,6300000,PG,6-5,196,1,"March 19, 1987"
Mitchell Robinson,1629011,0,0,0,10,0,1,0,0,1,1,278,0,0,0,0,0.4,0,0,0,0,0,1,0.7086330935251799,0,291,1485440,C,7-0,240,0,"April 1, 1998"
Monte Morris,1628420,44,52,60,185,40,26,20,32,23,37,154,28,0.38636363636363635,0.4423076923076923,0.38333333333333336,0.5351351351351351,0.375,0.5,0.35,0.59375,0.43478260869565216,0.3783783783783784,0.5974025974025974,0.5,702,1349383,PG,6-2,183,1,"June 27, 1995"
Montrezl Harrell,1626149,7,3,3,188,1,13,2,11,0,10,647,0,0.42857142857142855,0,0,0.3882978723404255,0,0.3076923076923077,0,0.45454545454545453,0,0.4,0.7063369397217929,0,888,6000000,C,6-7,240,3,"January 26, 1994"
Moritz Wagner,1629021,33,24,16,19,3,0,0,3,2,1,69,1,0.30303030303030304,0.3333333333333333,0.25,0.42105263157894735,0,0,0,0,1,0,0.5652173913043478,0,171,1764240,C,6-11,245,0,"April 26, 1997"
Myles Turner,1626167,86,38,55,124,9,106,28,27,52,32,216,7,0.4186046511627907,0.2894736842105263,0.34545454545454546,0.47580645161290325,0.6666666666666666,0.46226415094339623,0.35714285714285715,0.3333333333333333,0.38461538461538464,0.40625,0.6666666666666666,0.5714285714285714,780,3294994,C,6-11,250,3,"March 24, 1996"
Nemanja Bjelica,202357,62,69,77,92,27,1,5,8,4,4,222,22,0.4032258064516129,0.5217391304347826,0.36363636363636365,0.43478260869565216,0.3333333333333333,0,0.6,0.25,0.5,0,0.6036036036036037,0.22727272727272727,593,6500000,PF,6-10,234,3,"May 9, 1988"
Nerlens Noel,203457,0,0,0,66,0,11,1,11,5,9,173,0,0,0,0,0.3484848484848485,0,0.45454545454545453,0,0.45454545454545453,0.4,0.3333333333333333,0.7167630057803468,0,276,1757429,C,6-11,220,4,"April 10, 1994"
Nick Young,201156,0,3,3,1,1,0,0,0,0,0,0,1,0,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,9,284020,SG,6-7,210,11,"June 1, 1985"
Nicolas Batum,201587,70,74,55,49,53,18,15,16,16,25,126,44,0.37142857142857144,0.36486486486486486,0.36363636363636365,0.5102040816326531,0.3584905660377358,0.4444444444444444,0.3333333333333333,0.25,0.4375,0.32,0.6349206349206349,0.5454545454545454,562,24000000,SF,6-8,230,10,"December 14, 1988"
Nik Stauskas,203917,39,54,50,28,21,11,6,11,7,10,77,23,0.38461538461538464,0.3888888888888889,0.36,0.39285714285714285,0.47619047619047616,0.36363636363636365,0.3333333333333333,0.2727272727272727,0.7142857142857143,0.4,0.4805194805194805,0.2608695652173913,338,2161886,SG,6-6,205,4,"October 7, 1993"
Nikola Jokic,203999,140,56,64,316,2,36,15,53,18,32,466,4,0.29285714285714287,0.3392857142857143,0.328125,0.509493670886076,0.5,0.3611111111111111,0.26666666666666666,0.37735849056603776,0.3333333333333333,0.59375,0.6652360515021459,0.25,1206,25467250,C,6-11,284,3,"February 19, 1995"
Nikola Mirotic,202703,64,134,65,37,31,5,18,24,6,17,117,22,0.3125,0.40298507462686567,0.3230769230769231,0.5945945945945946,0.3870967741935484,0.4,0.3888888888888889,0.25,0.6666666666666666,0.35294117647058826,0.6410256410256411,0.4090909090909091,542,12500000,PF,6-10,250,4,"February 11, 1991"
Nikola Vucevic,202696,110,93,24,403,1,70,61,96,27,35,431,2,0.3181818181818182,0.46236559139784944,0.20833333333333334,0.4838709677419355,0,0.4857142857142857,0.4098360655737705,0.3854166666666667,0.5185185185185185,0.45714285714285713,0.6867749419953596,0.5,1354,12750000,C,6-11,260,7,"October 24, 1990"
Noah Vonleh,203943,44,45,30,90,6,3,4,8,6,7,185,12,0.29545454545454547,0.3333333333333333,0.36666666666666664,0.5,0.3333333333333333,0.3333333333333333,0.5,0.25,0.5,0.2857142857142857,0.572972972972973,0.4166666666666667,440,1621415,PF,6-10,257,4,"August 24, 1995"
Norman Powell,1626181,37,39,35,37,34,12,6,8,3,4,161,21,0.4864864864864865,0.358974358974359,0.2571428571428571,0.4594594594594595,0.4411764705882353,0.3333333333333333,0.5,0.25,0,0,0.6211180124223602,0.5238095238095238,400,9367200,SG,6-3,215,3,"May 25, 1993"
OG Anunoby,1628384,23,38,41,25,49,3,3,5,0,6,160,51,0.5217391304347826,0.2631578947368421,0.4146341463414634,0.24,0.30612244897959184,0.3333333333333333,0.3333333333333333,0.4,0,0.5,0.64375,0.2549019607843137,404,1952760,SF,6-7,232,1,"July 17, 1997"
Okaro White,1627855,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,247827,PF,6-8,205,2,"August 13, 1992"
Omari Spellman,1629016,19,38,24,16,21,2,0,6,0,2,90,26,0.21052631578947367,0.2631578947368421,0.4166666666666667,0.1875,0.3333333333333333,1,0,0.3333333333333333,0,0,0.5222222222222223,0.5,244,1622520,PF,6-8,245,0,"July 21, 1997"
Omri Casspi,201956,9,11,16,31,3,0,0,2,0,1,84,4,0.3333333333333333,0.45454545454545453,0.3125,0.2903225806451613,0.6666666666666666,0,0,0.5,0,0,0.7261904761904762,0,161,2176260,SF,6-9,225,9,"June 22, 1988"
Pascal Siakam,1627783,14,26,23,227,80,7,2,12,5,22,456,69,0.14285714285714285,0.2692307692307692,0.34782608695652173,0.42731277533039647,0.4375,0.42857142857142855,1,0.3333333333333333,0.6,0.4090909090909091,0.706140350877193,0.391304347826087,945,1544951,PF,6-9,230,2,"April 2, 1994"
Pat Connaughton,1626192,54,57,52,22,21,6,0,1,3,0,118,16,0.3888888888888889,0.3333333333333333,0.2692307692307692,0.36363636363636365,0.3333333333333333,0.6666666666666666,0,1,0.3333333333333333,0,0.7033898305084746,0.3125,350,1641000,SG,6-5,209,3,"January 6, 1993"
Patrick Beverley,201976,42,69,110,76,27,4,1,3,2,1,108,33,0.35714285714285715,0.37681159420289856,0.37272727272727274,0.35526315789473684,0.4074074074074074,0.25,1,0.3333333333333333,0,0,0.48148148148148145,0.5757575757575758,477,5027028,PG,6-1,180,6,"July 12, 1988"
Patrick McCaw,1627775,1,9,5,8,9,1,0,1,1,1,24,3,0,0.1111111111111111,0.2,0.25,0.6666666666666666,0,0,0,1,0,0.5833333333333334,0.3333333333333333,63,964104,SG,6-7,181,2,"October 25, 1995"
Patrick Patterson,202335,20,30,39,26,17,2,1,4,2,10,38,30,0.35,0.3333333333333333,0.3333333333333333,0.38461538461538464,0.4117647058823529,0,0,0.5,0.5,0.4,0.5263157894736842,0.26666666666666666,219,5451600,PF,6-8,235,8,"March 14, 1989"
Pau Gasol,2200,8,1,1,24,2,6,2,5,3,5,36,1,0.625,1,0,0.375,0,0,1,0.4,0.3333333333333333,0.6,0.5277777777777778,0,94,17133285,C,7-0,250,17,"July 6, 1980"
Paul George,202331,181,171,284,170,47,72,45,45,69,82,374,65,0.3867403314917127,0.3742690058479532,0.38028169014084506,0.37058823529411766,0.40425531914893614,0.4444444444444444,0.28888888888888886,0.4,0.42028985507246375,0.4634146341463415,0.5935828877005348,0.4461538461538462,1614,30560700,SF,6-8,220,8,"May 2, 1990"
Paul Millsap,200794,39,42,41,156,15,2,2,26,3,47,270,20,0.38461538461538464,0.35714285714285715,0.2926829268292683,0.40384615384615385,0.26666666666666666,0,0,0.46153846153846156,0.3333333333333333,0.44680851063829785,0.6185185185185185,0.55,665,29230769,PF,6-7,257,12,"February 10, 1985"
PJ Dozier,1628408,0,3,3,4,0,2,0,0,0,0,7,2,0,0.3333333333333333,0,0,0,0,0,0,0,0,0.8571428571428571,0.5,21,77250,SG,6-6,205,1,"October 25, 1996"
Quincy Acy,203112,5,4,1,1,2,0,0,0,0,0,2,3,0.2,0,0,0,0,0,0,0,0,0,1,0.3333333333333333,18,213948,PF,6-7,240,6,"October 6, 1990"
Quincy Pondexter,202347,1,4,4,9,5,2,0,1,0,1,27,4,0,0,0.75,0.4444444444444444,0.4,0.5,0,1,0,0,0.6296296296296297,0.25,58,2165481,SF,6-7,230,6,"March 10, 1988"
Quinn Cook,1626188,34,55,67,52,25,22,13,12,34,24,82,18,0.3235294117647059,0.36363636363636365,0.4626865671641791,0.4423076923076923,0.56,0.6363636363636364,0.46153846153846156,0.5833333333333334,0.5,0.4583333333333333,0.5487804878048781,0.2777777777777778,439,1544951,PG,6-1,180,2,"March 23, 1993"
Rajon Rondo,200765,18,67,32,67,10,11,10,7,9,9,177,14,0.4444444444444444,0.373134328358209,0.375,0.31343283582089554,0.1,0.36363636363636365,0.4,0.2857142857142857,0.3333333333333333,0.2222222222222222,0.4971751412429379,0.35714285714285715,432,9000000,PG,6-1,180,12,"February 22, 1986"
Raul Neto,203526,9,16,12,34,9,2,3,2,2,3,55,14,0.2222222222222222,0.4375,0.25,0.4411764705882353,0.3333333333333333,1,0,0.5,0,0.3333333333333333,0.6363636363636364,0.35714285714285715,161,2100000,PG,6-1,180,3,"May 19, 1992"
Rawle Alkins,1628959,2,3,3,8,2,0,0,0,0,0,19,2,0,0,0.3333333333333333,0.25,0.5,0,0,0,0,0,0.42105263157894735,0.5,39,77250,SG,6-5,225,0,"October 29, 1997"
Raymond Felton,101109,11,22,16,24,5,12,9,5,5,1,18,6,0.2727272727272727,0.3181818181818182,0.375,0.4583333333333333,0.2,0.5,0.5555555555555556,0.2,0.4,0,0.5555555555555556,0.5,135,2393887,PG,6-1,205,13,"June 26, 1984"
Reggie Bullock,203493,52,127,109,45,66,25,11,12,12,17,79,39,0.25,0.44881889763779526,0.3211009174311927,0.2,0.42424242424242425,0.52,0.45454545454545453,0.3333333333333333,0.6666666666666666,0.6470588235294118,0.5949367088607594,0.38461538461538464,594,2500000,SG,6-6,205,5,"March 16, 1991"
Reggie Jackson,202704,87,168,127,221,46,36,31,35,33,35,186,38,0.39080459770114945,0.36904761904761907,0.3464566929133858,0.4343891402714932,0.45652173913043476,0.4444444444444444,0.5483870967741935,0.2857142857142857,0.36363636363636365,0.5142857142857142,0.5268817204301075,0.34210526315789475,1047,17043478,PG,6-2,208,7,"April 16, 1990"
Richaun Holmes,1626158,0,0,0,104,0,3,1,7,0,1,249,0,0,0,0,0.3942307692307692,0,0,0,0.2857142857142857,0,0,0.7188755020080321,0,365,1600520,C,6-10,235,3,"October 15, 1993"
Ricky Rubio,201937,39,82,54,98,53,36,38,56,24,29,196,24,0.28205128205128205,0.2804878048780488,0.3148148148148148,0.35714285714285715,0.37735849056603776,0.4444444444444444,0.42105263157894735,0.3392857142857143,0.4583333333333333,0.3103448275862069,0.5612244897959183,0.3333333333333333,730,14800000,PG,6-3,190,7,"October 21, 1990"
Robert Covington,203496,35,60,99,30,13,7,7,5,8,10,71,17,0.37142857142857144,0.3333333333333333,0.3838383838383838,0.3333333333333333,0.3076923076923077,0.42857142857142855,0.42857142857142855,0.6,0.25,0.4,0.6619718309859155,0.5294117647058824,362,10464092,SF,6-7,209,5,"December 14, 1990"
Robin Lopez,201577,21,2,7,213,1,14,10,10,3,15,239,0,0.2857142857142857,0,0.14285714285714285,0.5492957746478874,0,0.21428571428571427,0.2,0.6,0.3333333333333333,0.26666666666666666,0.6861924686192469,0,535,14357750,C,7-0,281,10,"April 1, 1988"
Rodions Kurucs,1629066,23,48,64,36,25,1,2,5,2,6,214,19,0.043478260869565216,0.3333333333333333,0.375,0.25,0.4,0,0.5,0.4,0.5,0.3333333333333333,0.6074766355140186,0.3157894736842105,449,1690000,SF,6-9,228,0,"February 5, 1998"
Rodney Hood,203918,55,56,56,145,39,53,31,39,26,46,96,28,0.23636363636363636,0.42857142857142855,0.3392857142857143,0.43448275862068964,0.3333333333333333,0.4716981132075472,0.45161290322580644,0.46153846153846156,0.38461538461538464,0.43478260869565216,0.6145833333333334,0.5,671,3472887,SG,6-8,208,4,"October 20, 1992"
Rodney McGruder,203585,22,49,68,112,40,2,1,9,2,7,103,45,0.4090909090909091,0.3673469387755102,0.3235294117647059,0.36607142857142855,0.35,0.5,1,0.3333333333333333,0.5,0.14285714285714285,0.5728155339805825,0.35555555555555557,461,1544951,SG,6-4,205,2,"July 29, 1991"
Ron Baker,1627758,1,4,3,0,3,1,0,0,1,0,5,2,0,0.25,0,0,0,0,0,0,1,0,0.4,0,20,4697823,SG,6-4,220,2,"March 30, 1993"
Rondae Hollis-Jefferson,1626178,4,5,5,121,23,9,0,17,1,19,271,12,0,0,0.2,0.3140495867768595,0.2608695652173913,0.3333333333333333,0,0.29411764705882354,0,0.21052631578947367,0.5202952029520295,0.16666666666666666,487,2470356,SF,6-6,217,3,"January 3, 1995"
Royce O'Neale,1626220,10,35,46,30,39,0,1,4,1,4,127,41,0.1,0.37142857142857144,0.4782608695652174,0.26666666666666666,0.41025641025641024,0,0,0.25,1,0,0.6692913385826772,0.3902439024390244,343,1378242,SF,6-4,226,1,"June 5, 1993"
Rudy Gay,200752,27,46,47,180,23,40,23,52,32,62,173,38,0.37037037037037035,0.21739130434782608,0.5319148936170213,0.4666666666666667,0.5217391304347826,0.475,0.6521739130434783,0.4807692307692308,0.53125,0.532258064516129,0.63005780346820806,0.4473684210526316,746,10087200,PF,6-8,250,12,"August 17, 1986"
Rudy Gobert,203497,0,0,0,75,0,4,1,4,0,2,626,0,0,0,0,0.3466666666666667,0,0.25,0,0,0,0,0.7172523961661342,0,712,23491573,C,7-0,258,5,"June 26, 1992"
Russell Westbrook,201566,74,162,123,155,35,57,60,124,51,63,553,16,0.22972972972972974,0.3333333333333333,0.23577235772357724,0.3161290322580645,0.34285714285714286,0.3333333333333333,0.3,0.33064516129032256,0.3137254901960784,0.30158730158730157,0.6311030741410488,0.4375,1473,35665000,PG,6-3,200,10,"November 12, 1988"
Ryan Anderson,201583,6,13,13,1,3,1,3,6,2,2,14,4,0.3333333333333333,0.23076923076923078,0.23076923076923078,0,0,0,0.6666666666666666,0.5,0,0,0.5,0.25,69,20421546,PF,6-9,240,10,"May 6, 1988"
Ryan Arcidiacono,1627853,39,66,59,83,27,19,5,5,4,6,79,26,0.2564102564102564,0.3787878787878788,0.3898305084745763,0.5301204819277109,0.3333333333333333,0.42105263157894735,0.6,0.2,0.5,0.5,0.569620253164557,0.5384615384615384,418,1349383,PG,6-3,195,1,"March 26, 1994"
Ryan Broekhoff,1629151,15,19,28,5,15,1,0,2,1,3,21,15,0.13333333333333333,0.47368421052631576,0.39285714285714285,0.4,0.5333333333333333,1,0,0,1,0.3333333333333333,0.6666666666666666,0.5333333333333333,126,838464,SG,6-6,215,0,"August 23, 1990"
Salah Mejri,1626257,18,7,5,16,1,3,2,0,0,0,57,3,0.3888888888888889,0.2857142857142857,0,0.4375,0,0,0,0,0,0,0.6491228070175439,0.6666666666666666,112,2098196,C,7-2,235,3,"June 15, 1986"
Sam Dekker,1626155,10,14,21,29,11,7,3,8,2,3,142,6,0.4,0.2857142857142857,0.19047619047619047,0.13793103448275862,0.2727272727272727,0.42857142857142855,0.3333333333333333,0,0,0.6666666666666666,0.6408450704225352,0.6666666666666666,256,2760094,PF,6-9,230,3,"May 6, 1994"
Scott Machado,203159,0,0,1,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0.75,0,6,76236,PG,6-1,205,1,"June 8, 1990"
Semi Ojeleye,1628400,9,21,24,11,17,2,0,6,0,6,44,17,0.4444444444444444,0.3333333333333333,0.20833333333333334,0.36363636363636365,0.47058823529411764,0.5,0,0.16666666666666666,0,0.16666666666666666,0.7272727272727273,0.23529411764705882,158,1378242,PF,6-6,240,1,"December 5, 1994"
Serge Ibaka,201586,53,52,45,222,12,61,35,38,55,31,266,7,0.24528301886792453,0.2692307692307692,0.35555555555555557,0.5,0.3333333333333333,0.5081967213114754,0.5714285714285714,0.42105263157894735,0.4909090909090909,0.45161290322580644,0.7368421052631579,0.2857142857142857,877,21666667,C,6-10,235,9,"September 18, 1989"
Seth Curry,203552,33,72,93,38,25,29,11,14,27,36,59,28,0.48484848484848486,0.4027777777777778,0.45161290322580644,0.5263157894736842,0.64,0.3793103448275862,0.36363636363636365,0.42857142857142855,0.4074074074074074,0.4166666666666667,0.5423728813559322,0.35714285714285715,465,2795000,SG,6-2,185,4,"August 23, 1990"
Shabazz Napier,203894,74,74,47,48,19,22,11,13,8,7,100,10,0.28378378378378377,0.35135135135135137,0.3829787234042553,0.3125,0.47368421052631576,0.5,0.36363636363636365,0.38461538461538464,0.125,0.5714285714285714,0.54,0.1,435,1942422,PG,6-0,175,4,"July 14, 1991"
Shai Gilgeous-Alexander,1628983,9,31,31,169,32,28,29,34,25,40,253,34,0.3333333333333333,0.22580645161290322,0.4838709677419355,0.3727810650887574,0.375,0.39285714285714285,0.41379310344827586,0.5,0.56,0.45,0.6126482213438735,0.4117647058823529,716,3375360,PG,6-6,180,0,"July 12, 1998"
Shake Milton,1629003,4,11,14,12,9,3,1,2,2,3,20,6,0,0.2727272727272727,0.42857142857142855,0.25,0.4444444444444444,0.3333333333333333,0,0,1,0.6666666666666666,0.6,0.16666666666666666,87,77250,SG,6-5,205,0,"September 26, 1996"
Shaquille Harrison,1627885,4,16,34,73,20,4,2,3,3,3,249,12,0,0.5,0.20588235294117646,0.2876712328767123,0.3,0.25,0,0,0.3333333333333333,0,0.5502008032128514,0.25,426,1325531,SG,6-7,190,1,"October 6, 1993"
